일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,상장시가총액
"2021/07/01","436.34","-2.50","-0.57","439.01","439.26","435.80","172563.0","1.1180646E7","1.994562787E9"
"2021/06/30","438.84","1.30","0.30","437.76","440.40","437.70","167362.0","9742304.0","2.004463421E9"
"2021/06/29","437.54","-2.44","-0.55","440.48","440.60","436.17","231753.0","1.0830217E7","1.998549193E9"
"2021/06/28","439.98","-0.42","-0.10","440.78","441.54","438.55","237759.0","9581616.0","2.008244932E9"
"2021/06/25","440.40","2.02","0.46","438.76","442.31","438.75","367173.0","1.3641077E7","2.010647147E9"
"2021/06/24","438.38","1.65","0.38","437.54","439.37","436.96","299670.0","1.4757591E7","2.00065431E9"
"2021/06/23","436.73","2.31","0.53","434.65","437.37","434.62","372077.0","1.2948629E7","1.994448114E9"
"2021/06/22","434.42","2.96","0.69","432.10","435.05","432.10","483816.0","1.068889E7","1.984024285E9"
"2021/06/21","431.46","-3.56","-0.82","434.57","434.57","429.52","242429.0","1.1226809E7","1.969491552E9"
"2021/06/18","435.02","0.29","0.07","434.82","436.69","434.39","230152.0","1.1858388E7","1.985283082E9"
"2021/06/17","434.73","-2.23","-0.51","436.61","436.63","432.78","200549.0","9788610.0","1.984305927E9"
"2021/06/16","436.96","2.83","0.65","434.19","437.47","433.88","306886.0","1.0148697E7","1.993180584E9"
"2021/06/15","434.13","0.91","0.21","433.41","434.99","432.48","336106.0","9806556.0","1.980939128E9"
"2021/06/14","433.22","0.44","0.10","432.70","433.59","431.28","236259.0","9678116.0","1.977360018E9"
"2021/06/11","432.78","3.43","0.80","429.61","433.42","429.61","328904.0","1.2612282E7","1.975339654E9"
"2021/06/10","429.35","1.19","0.28","428.23","430.87","427.50","267081.0","1.3607412E7","1.934875995E9"
"2021/06/09","428.16","-4.72","-1.09","432.35","432.53","428.16","248515.0","1.0987122E7","1.929072612E9"
"2021/06/08","432.88","-0.38","-0.09","433.21","435.02","431.71","323675.0","1.247413E7","1.9495874E9"
"2021/06/07","433.26","1.04","0.24","432.82","435.77","430.76","337934.0","1.2984086E7","1.95196032E9"
"2021/06/04","432.22","-1.65","-0.38","433.70","433.70","429.33","290325.0","1.1052572E7","1.944749758E9"
"2021/06/03","433.87","3.72","0.86","430.20","435.60","430.20","219810.0","1.0892833E7","1.950218424E9"
"2021/06/02","430.15","-0.17","-0.04","430.60","433.06","429.14","292515.0","1.1964642E7","1.935422602E9"
"2021/06/01","430.32","2.41","0.56","428.08","432.18","426.94","225690.0","9725597.0","1.935382434E9"
"2021/05/31","427.91","1.96","0.46","426.31","428.18","424.29","230910.0","1.0006287E7","1.924712201E9"
"2021/05/28","425.95","2.95","0.70","423.88","427.51","423.58","203179.0","9902133.0","1.915906075E9"
"2021/05/27","423.00","-0.54","-0.13","423.92","424.38","419.78","311199.0","1.7138032E7","1.90141939E9"
"2021/05/26","423.54","-0.81","-0.19","424.46","426.05","422.55","199314.0","9665219.0","1.909493233E9"
"2021/05/25","424.35","3.78","0.90","421.91","424.83","421.20","176016.0","8660744.0","1.912731373E9"
"2021/05/24","420.57","-1.51","-0.36","421.92","423.09","419.38","177689.0","8625369.0","1.896088965E9"
"2021/05/21","422.08","0.40","0.09","423.12","427.75","420.70","196317.0","1.0992306E7","1.902388111E9"
"2021/05/20","421.68","-1.41","-0.33","423.38","423.38","419.07","181884.0","9723746.0","1.906553739E9"
"2021/05/18","423.09","4.82","1.15","418.28","423.93","418.28","174860.0","9051966.0","1.913355055E9"
"2021/05/17","418.27","-1.90","-0.45","421.97","423.19","416.08","206999.0","9866527.0","1.889863422E9"
"2021/05/14","420.17","4.10","0.99","417.50","421.75","417.50","199291.0","1.0582348E7","1.901015496E9"
"2021/05/13","416.07","-5.79","-1.37","419.60","421.07","414.28","379123.0","1.6458492E7","1.880749767E9"
"2021/05/12","421.86","-6.91","-1.61","428.74","428.96","419.11","295194.0","1.6088263E7","1.907436995E9"
"2021/05/11","428.77","-6.86","-1.57","434.14","434.14","427.21","301804.0","1.4615317E7","1.935987924E9"
"2021/05/10","435.63","7.07","1.65","429.04","436.73","429.04","255443.0","1.2467624E7","1.963052886E9"
"2021/05/07","428.56","1.92","0.45","426.51","429.94","426.00","229120.0","1.0158256E7","1.930799448E9"
"2021/05/06","426.64","3.07","0.72","423.62","426.64","421.25","313801.0","1.1980497E7","1.920537335E9"
"2021/05/04","423.57","3.21","0.76","420.99","423.57","418.53","208973.0","1.0377131E7","1.902922467E9"
"2021/05/03","420.36","-2.00","-0.47","422.54","426.30","419.30","234400.0","1.1551573E7","1.889976777E9"
"2021/04/30","422.36","-3.92","-0.92","426.61","426.83","421.73","255787.0","1.2496987E7","1.902858953E9"
"2021/04/29","426.28","-1.20","-0.28","428.07","430.14","424.83","231946.0","1.2923595E7","1.920399184E9"
"2021/04/28","427.48","-4.66","-1.08","432.20","432.82","426.88","261384.0","1.2592096E7","1.924517664E9"
"2021/04/27","432.14","-0.22","-0.05","432.46","433.43","430.36","216228.0","1.1490681E7","1.945093224E9"
"2021/04/26","432.36","4.02","0.94","428.89","432.36","428.68","244075.0","1.0646666E7","1.947000351E9"
"2021/04/23","428.34","0.97","0.23","426.68","428.87","422.92","215678.0","9954868.0","1.927947248E9"
"2021/04/22","427.37","0.62","0.15","427.06","430.44","427.06","202883.0","9565100.0","1.923308697E9"
"2021/04/21","426.75","-7.85","-1.81","433.40","433.47","425.93","187757.0","1.1486754E7","1.919857356E9"
"2021/04/20","434.60","2.64","0.61","431.90","434.70","431.38","185746.0","9183045.0","1.953313915E9"
"2021/04/19","431.96","-0.47","-0.11","432.74","434.28","431.16","172933.0","1.0175955E7","1.940737926E9"
"2021/04/16","432.43","-0.23","-0.05","432.43","434.57","430.98","188082.0","1.0899172E7","1.941933404E9"
"2021/04/15","432.66","1.95","0.45","430.41","434.40","430.39","189531.0","1.2617685E7","1.941021499E9"
"2021/04/14","430.71","1.63","0.38","429.14","431.65","428.04","154421.0","9494312.0","1.931886414E9"
"2021/04/13","429.08","4.86","1.15","424.40","429.84","423.89","162002.0","1.0015407E7","1.92295318E9"
"2021/04/12","424.22","-0.08","-0.02","424.73","426.62","423.10","134969.0","8535655.0","1.901268631E9"
"2021/04/09","424.30","-2.56","-0.60","427.26","428.65","423.33","166987.0","9038742.0","1.899531413E9"
"2021/04/08","426.86","0.16","0.04","426.73","427.32","424.36","221927.0","1.0544195E7","1.90852421E9"
"2021/04/07","426.70","0.82","0.19","426.22","428.38","424.96","176731.0","8793807.0","1.906603054E9"
"2021/04/06","425.88","1.03","0.24","425.18","427.68","423.35","162958.0","9699835.0","1.901236685E9"
"2021/04/05","424.85","1.11","0.26","425.15","426.31","422.16","157714.0","8561528.0","1.897486429E9"
"2021/04/02","423.74","4.32","1.03","422.19","425.13","422.02","163071.0","9780194.0","1.893385388E9"
"2021/04/01","419.42","4.38","1.06","416.99","419.78","416.51","184613.0","1.0140388E7","1.876110026E9"
"2021/03/31","415.04","-1.57","-0.38","417.12","420.18","415.04","225861.0","9775055.0","1.858842104E9"
"2021/03/30","416.61","4.56","1.11","412.32","417.44","412.32","207511.0","9833343.0","1.865182018E9"
"2021/03/29","412.05","-0.84","-0.20","413.90","414.72","410.45","312524.0","1.1928905E7","1.843875174E9"
"2021/03/26","412.89","4.36","1.07","409.16","413.04","409.13","305215.0","1.2060922E7","1.846509126E9"
"2021/03/25","408.53","1.43","0.35","407.03","411.27","405.59","180929.0","9180878.0","1.826087825E9"
"2021/03/24","407.10","-1.61","-0.39","407.32","408.76","404.03","193068.0","8894279.0","1.818758748E9"
"2021/03/23","408.71","-3.93","-0.95","412.89","416.15","408.40","234500.0","1.0738946E7","1.820471222E9"
"2021/03/22","412.64","-0.27","-0.07","412.92","414.48","410.27","270009.0","9570716.0","1.838792137E9"
"2021/03/19","412.91","-4.15","-1.00","416.70","416.71","410.59","189022.0","1.0251878E7","1.83988393E9"
"2021/03/18","417.06","3.05","0.74","414.97","420.86","414.97","164055.0","1.0708189E7","1.857822277E9"
"2021/03/17","414.01","-3.30","-0.79","417.35","417.67","411.32","132772.0","9538639.0","1.844578617E9"
"2021/03/16","417.31","3.13","0.76","414.82","418.06","414.11","155155.0","9139882.0","1.858498974E9"
"2021/03/15","414.18","-1.95","-0.47","416.58","417.69","413.61","161313.0","8170211.0","1.846074604E9"
"2021/03/12","416.13","5.11","1.24","413.67","417.76","413.67","184655.0","9215291.0","1.854014903E9"
"2021/03/11","411.02","7.54","1.87","404.36","413.24","404.36","231925.0","1.204661E7","1.829208372E9"
"2021/03/10","403.48","-2.31","-0.57","406.37","411.22","402.37","172527.0","1.048047E7","1.794975277E9"
"2021/03/09","405.79","-2.55","-0.62","407.33","408.83","399.37","313261.0","1.4237793E7","1.805614744E9"
"2021/03/08","408.34","-3.66","-0.89","412.86","416.37","407.60","216888.0","1.0571239E7","1.817595162E9"
"2021/03/05","412.00","-2.17","-0.52","413.32","413.78","405.93","293666.0","1.2688487E7","1.835900255E9"
"2021/03/04","414.17","-6.10","-1.45","419.34","419.34","411.28","214045.0","1.2508719E7","1.845424379E9"
"2021/03/03","420.27","5.47","1.32","414.45","420.27","412.40","198308.0","1.072112E7","1.871541767E9"
"2021/03/02","414.80","4.89","1.19","411.00","422.41","411.00","229887.0","1.4775745E7","1.847454776E9"
"2021/02/26","409.91","-12.61","-2.98","421.19","421.19","406.59","297499.0","1.7563746E7","1.827208161E9"
"2021/02/25","422.52","15.36","3.77","412.05","422.56","412.05","200315.0","1.2834482E7","1.882511816E9"
"2021/02/24","407.16","-8.66","-2.08","415.78","420.05","406.86","252632.0","1.6032722E7","1.81663446E9"
"2021/02/23","415.82","-1.06","-0.25","415.07","419.58","410.84","228355.0","1.2888971E7","1.861183817E9"
"2021/02/22","416.88","-4.06","-0.96","421.96","425.90","416.80","272967.0","1.3439639E7","1.866296351E9"
"2021/02/19","420.94","3.50","0.84","417.98","421.36","411.58","246866.0","1.2696495E7","1.883818185E9"
"2021/02/18","417.44","-6.76","-1.59","423.92","425.38","417.44","181374.0","1.1247156E7","1.868915712E9"
"2021/02/17","424.20","-5.04","-1.17","429.20","429.24","421.77","230412.0","1.1314339E7","1.898443993E9"
"2021/02/16","429.24","2.23","0.52","427.80","432.25","426.73","176073.0","1.1414532E7","1.918881359E9"
"2021/02/15","427.01","7.36","1.75","420.85","428.64","420.60","191242.0","1.2793708E7","1.909248674E9"
"2021/02/10","419.65","1.74","0.42","418.40","421.48","414.77","184757.0","1.3044074E7","1.880248204E9"
"2021/02/09","417.91","-1.04","-0.25","420.71","424.94","417.87","201527.0","1.3028304E7","1.870819516E9"
"2021/02/08","418.95","-4.35","-1.03","422.30","424.62","418.37","229541.0","1.479918E7","1.874954584E9"
"2021/02/05","423.30","4.99","1.19","419.84","424.20","417.85","221560.0","1.4279826E7","1.895801375E9"
"2021/02/04","418.31","-6.90","-1.62","425.92","426.23","415.58","263572.0","1.5763961E7","1.874714428E9"
"2021/02/03","425.21","4.18","0.99","422.69","427.51","419.75","248282.0","1.7682009E7","1.902626559E9"
"2021/02/02","421.03","5.58","1.34","416.77","427.63","416.77","219044.0","1.4870545E7","1.880734478E9"
"2021/02/01","415.45","10.89","2.69","404.71","415.53","400.59","235012.0","1.6507132E7","1.856010014E9"
"2021/01/29","404.56","-11.84","-2.84","417.92","421.05","402.94","305297.0","1.9988783E7","1.806590481E9"
"2021/01/28","416.40","-7.27","-1.72","422.92","422.92","413.34","242941.0","1.7045041E7","1.862131126E9"
"2021/01/27","423.67","-3.06","-0.72","427.11","432.62","423.23","205609.0","1.5862485E7","1.894408306E9"
"2021/01/26","426.73","-10.57","-2.42","436.27","437.19","425.64","236601.0","1.7683991E7","1.905216413E9"
"2021/01/25","437.30","10.17","2.38","427.64","437.96","427.17","231211.0","1.5579793E7","1.946841161E9"
"2021/01/22","427.13","-3.14","-0.73","430.73","433.84","427.13","269257.0","1.9087642E7","1.906677285E9"
"2021/01/21","430.27","6.26","1.48","425.29","431.05","424.64","302482.0","1.9221376E7","1.919753456E9"
"2021/01/20","424.01","2.66","0.63","425.17","429.39","419.27","259502.0","1.8866564E7","1.890817927E9"
"2021/01/19","421.35","10.85","2.64","410.21","423.82","409.67","259934.0","1.7238118E7","1.877750837E9"
"2021/01/18","410.50","-9.93","-2.36","419.70","419.70","408.69","289243.0","1.7355191E7","1.82925713E9"
"2021/01/15","420.43","-9.42","-2.19","430.37","436.35","420.33","279521.0","1.7436391E7","1.873887676E9"
"2021/01/14","429.85","-0.53","-0.12","430.43","431.54","427.13","284702.0","1.8495731E7","1.914187535E9"
"2021/01/13","430.38","2.51","0.59","427.98","433.27","424.97","303667.0","1.9059128E7","1.914300756E9"
"2021/01/12","427.87","-3.26","-0.76","430.80","432.04","416.29","362365.0","2.4623958E7","1.901278805E9"
"2021/01/11","431.13","0.91","0.21","431.69","449.04","424.16","545782.0","3.7379964E7","1.9165232E9"
"2021/01/08","430.22","19.41","4.72","412.06","431.99","412.06","499112.0","3.4756755E7","1.916277932E9"
"2021/01/07","410.81","8.73","2.17","404.00","414.65","403.99","460332.0","2.0865124E7","1.836630326E9"
"2021/01/06","402.08","-3.95","-0.97","406.33","411.21","401.06","429077.0","2.2700275E7","1.796879692E9"
"2021/01/05","406.03","6.15","1.54","399.79","406.03","396.43","470869.0","2.0755374E7","1.812771677E9"
"2021/01/04","399.88","10.59","2.72","389.50","400.78","388.88","361887.0","2.082837E7","1.784090577E9"
"2020/12/30","389.29","8.02","2.10","381.21","390.04","379.14","236858.0","1.2816206E7","1.738774271E9"
